,age,articleNumber,batch,bias-question,country,gender,language,source,politics,url
1399,34,108.0,1.0,is-biased,United States,Male,English,FOX,Conservative,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake
1400,60,447.0,6.0,is-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/new-york-city-pedestrian-killed-nypd-van
1401,24,448.0,2.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/20/politics/scotus-history-nominations-fights/index.html
1402,22,97.0,6.0,is-biased,United States,Female,English,FOX,Independent,https://www.foxnews.com/us/driver-highway-philadelphia-dies-tire-crashes-windshield
1403,26,411.0,6.0,is-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/av/10462520
1404,54,211.0,7.0,is-biased,United States,Female,English,CNN,Conservative,https://www.cnn.com/2022/04/10/europe/french-presidential-election-results-intl/index.html
1405,51,418.0,4.0,is-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-61018819
1406,64,438.0,8.0,is-biased,United States,Female,English,CNN,Conservative,https://www.cnn.com/2022/04/10/europe/french-presidential-election-results-intl/index.html
1407,64,288.0,3.0,is-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/new-york-city-driver-runs-over-man-doing-donuts-street-flees-video
1408,47,24.0,8.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/04/11/politics/iowa-primary-abby-finkenauer-democrat-ballot/index.html
1409,25,49.0,6.0,is-biased,United States,Male,English,BBC,Independent,https://www.bbc.co.uk/news/world-us-canada-61029445
1410,22,236.0,1.0,is-not-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/des-moines-iowa-high-school-shooting-murder-killed
1411,32,378.0,2.0,is-biased,United States,Male,English,FOX,Conservative,https://www.foxnews.com/us/police-warning-about-dangerous-new-tiktok-challenge-sweeping-us
1412,38,320.0,3.0,is-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/uk-60816960
1413,45,418.0,8.0,is-not-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-61018765
1414,44,205.0,4.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/04/07/politics/michelle-obama-ketanji-brown-jackson-supreme-court-confirmation/index.html
1415,35,220.0,2.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/20/media/reliable-sources-kyiv-independent/index.html
1416,31,409.0,7.0,is-not-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-61018765
1417,34,231.0,6.0,is-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/04/08/us/alabama-transgender-bills/index.html
1418,38,366.0,2.0,is-not-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/west-texas-wildfires-evacuations
1419,60,358.0,3.0,is-biased,United States,Male,English,BBC,Other,https://www.bbc.co.uk/news/world-us-canada-60810468
1420,29,485.0,1.0,is-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60666251
1421,31,202.0,2.0,is-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-60804943
1422,34,121.0,3.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/21/politics/ketanji-brown-jackson-confirmation-hearing-day-1/index.html
1423,47,454.0,1.0,is-biased,United States,Female,English,FOX,Independent,https://www.foxnews.com/us/dual-russian-american-citizen-kremlin-agent-doj
1424,25,211.0,6.0,is-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/midwestern-storm-rainy-weather-snow-great-lakes-northeast
1425,50,169.0,2.0,is-biased,United States,Male,English,FOX,Conservative,https://www.foxnews.com/us/va-reporter-among-2-killed-in-shooting
1426,30,7.0,8.0,is-biased,India,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-61033126
1427,43,469.0,7.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/04/10/us/washington-nationals-park-shooting/index.html
1428,64,296.0,7.0,is-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/man-beaten-by-biker-club-after-accidentally-running-into-member-at-mi-bar-police
1429,41,456.0,6.0,is-not-biased,United States,Male,English,CNN,Independent,https://www.cnn.com/2022/04/08/golf/hudson-swafford-golf-club-head-masters-spt-intl/index.html
1430,32,83.0,7.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/04/10/business/gerber-baby-competition-trnd/index.html
1431,30,312.0,3.0,is-not-biased,United States,Female,English,CNN,Conservative,https://www.cnn.com/2022/03/21/politics/putin-war-criminal-ukraine-russia-what-matters/index.html
1432,48,455.0,2.0,is-biased,United States,Male,English,CNN,Liberal,https://www.cnn.com/2022/03/20/media/reliable-sources-kyiv-independent/index.html
1433,32,129.0,3.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/21/americas/mississauga-canada-mosque-attack-charges/index.html
1434,37,484.0,1.0,is-biased,United States,Female,English,CNN,Independent,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html
1435,33,,,is-biased,United States,Male,English,,Conservative,
1436,25,65.0,1.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/08/politics/poland-jets-ukraine-russia/index.html
1437,47,166.0,8.0,is-not-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-61072430
1438,36,302.0,7.0,is-biased,United States,Male,English,CNN,Independent,https://www.cnn.com/2022/04/10/media/abigail-disney-reliable-sources/index.html
1439,48,321.0,6.0,is-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-61016908
1440,30,467.0,7.0,is-not-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/florida-model-courtney-clenney-hotel-miami
1441,26,255.0,7.0,is-biased,United States,Female,English,CNN,Independent,https://www.cnn.com/2022/04/10/politics/liz-cheney-january-6-committee-cnntv/index.html
1442,22,390.0,7.0,is-not-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/12-massachusetts-state-troopers-fired-for-refusing-to-comply-with-vaccine-mandate
1443,31,165.0,7.0,is-not-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/venezuelan-touring-rock-band-robbed-by-ca-thieves
1444,38,487.0,1.0,is-not-biased,United States,Female,English,FOX,Other,https://www.foxnews.com/us/sherri-papini-california-kidnapping-bail
1445,31,169.0,4.0,is-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/california-man-finds-7-foot-snake-behind-couch-cushion
1446,47,186.0,8.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/04/10/europe/french-presidential-election-results-intl/index.html
1447,40,277.0,7.0,is-not-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-61029445
1448,49,362.0,8.0,is-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-61072430
1449,30,64.0,7.0,is-not-biased,United States,Male,English,BBC,Independent,https://www.bbc.co.uk/news/world-us-canada-61018821
1450,57,377.0,2.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/20/opinions/ukraine-biden-peace-deal-dowling/index.html
1451,25,404.0,4.0,is-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/04/07/weather/severe-weather-south-thursday/index.html
1452,31,132.0,7.0,is-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/virginia-parent-fighting-race-based-admissions-policy-wins-supreme-court
1453,32,487.0,7.0,is-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/florida-model-courtney-clenney-hotel-miami
1454,49,78.0,4.0,is-biased,United States,Male,English,CNN,Liberal,https://www.cnn.com/2022/04/07/tech/spacex-iss-tourism-mission-scn/index.html
1455,45,358.0,4.0,is-not-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/magazine-33103973
1456,31,254.0,3.0,is-not-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-60818242
1457,50,388.0,6.0,is-not-biased,France,Male,French,FOX,Liberal,https://www.foxnews.com/us/midwestern-storm-rainy-weather-snow-great-lakes-northeast
1458,39,51.0,1.0,is-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60666251
1459,30,308.0,7.0,is-biased,United States,Female,English,CNN,Conservative,https://www.cnn.com/2022/04/10/business/gerber-baby-competition-trnd/index.html
1460,65,409.0,1.0,is-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/world-europe-60626921
1461,43,264.0,8.0,is-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/nyc-mayor-eric-adams-announces-juneteenth-as-a-paid-city-holiday
1462,30,193.0,7.0,is-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-60999431
1463,32,94.0,3.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/21/politics/covid-funding-biden-administration/index.html
1464,43,1.0,4.0,is-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/brooklyn-bridge-climber-rush-hour-drama-video
1465,33,16.0,8.0,is-biased,United States,Male,English,BBC,Independent,https://www.bbc.co.uk/news/technology-60995694
1466,62,199.0,4.0,is-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/magazine-33103973
1467,43,322.0,3.0,is-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/biden-patriot-antimissile-systems-saudis
1468,49,494.0,7.0,is-not-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-61018821
1469,32,462.0,6.0,is-biased,India,Male,English,FOX,Conservative,https://www.foxnews.com/us/nancy-crampton-brophy-murder-trial-oregon
1470,28,403.0,4.0,is-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/california-homeowner-beats-up-suspected-burglar-during-robbery
1471,40,281.0,1.0,is-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/nyc-career-criminal-slashes-man-after-freed-prior-attack
1472,40,114.0,6.0,is-not-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/uk-scotland-61031326
1473,33,82.0,3.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/21/politics/covid-funding-biden-administration/index.html
1474,26,,,is-biased,United States,Male,English,,Conservative,
1475,25,43.0,1.0,is-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/des-moines-iowa-high-school-shooting-murder-killed
1476,23,50.0,4.0,is-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/dc-men-who-allegedly-posed-as-federal-agents-under-scrutiny-for-possible-foreign-ties
1477,36,157.0,3.0,is-not-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/new-orleans-police-5-shootings-10-hours
1478,44,353.0,6.0,is-biased,United States,Female,English,CNN,Independent,https://www.cnn.com/2022/04/08/politics/ketanji-brown-jackson-confirmation-speech/index.html
1479,25,80.0,2.0,is-biased,United States,Female,English,FOX,Conservative,https://www.foxnews.com/us/nyc-landlord-tenants-paying-rent
1480,20,161.0,6.0,is-biased,India,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-61005390
1481,32,343.0,8.0,is-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/nj-man-charged-violent-spree-anti-semitic-remarks-stabbing-orthodox-jewish-man-adl
1482,44,301.0,7.0,is-biased,United States,Male,Spanish,CNN,Independent,https://www.cnn.com/2022/04/10/us/us-marshals-service-new-orleans-operation/index.html
1483,57,406.0,3.0,is-biased,United States,Female,English,CNN,Conservative,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html
1484,36,23.0,3.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html
1485,23,383.0,3.0,is-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-60829623
1486,33,391.0,3.0,is-not-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/entertainment-arts-59731053
1487,35,465.0,3.0,is-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/uk-scotland-scotland-business-60780953
1488,31,47.0,3.0,is-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/21/politics/putin-war-criminal-ukraine-russia-what-matters/index.html
1489,40,498.0,3.0,is-not-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/science-environment-60788761
1490,59,11.0,3.0,is-biased,United States,Female,English,FOX,Conservative,https://www.foxnews.com/us/severe-weather-coming-to-texas-southeast
1491,34,147.0,3.0,is-not-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/21/weather/tornado-severe-storms-south-monday-wxn/index.html
1492,50,250.0,3.0,is-not-biased,United States,Female,English,CNN,Conservative,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html
1493,31,489.0,3.0,is-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-60826311
1494,30,73.0,3.0,is-biased,Chile,Male,Armenian,BBC,Independent,https://www.bbc.co.uk/news/world-us-canada-60800439
1495,38,476.0,3.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/21/politics/eric-greitens-abuse-accusations-missouri-senate-candidate/index.html
1496,35,87.0,3.0,is-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60800439
1497,25,398.0,3.0,is-biased,United States,Female,English,CNN,Conservative,https://www.cnn.com/2022/03/21/politics/putin-war-criminal-ukraine-russia-what-matters/index.html
1498,44,387.0,3.0,is-not-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/uk-60816960
1499,34,,,is-not-biased,United States,Male,English,,Conservative,
1500,25,385.0,3.0,is-biased,United States,Female,English,CNN,Independent,https://www.cnn.com/2022/03/21/politics/covid-funding-biden-administration/index.html
1501,45,290.0,3.0,is-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/21/politics/ketanji-brown-jackson-confirmation-hearing-day-1/index.html
1502,37,176.0,3.0,is-not-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/21/politics/eric-greitens-abuse-accusations-missouri-senate-candidate/index.html
1503,40,488.0,3.0,is-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/biden-patriot-antimissile-systems-saudis
1504,28,16.0,3.0,is-biased,United States,Female,English,FOX,Independent,https://www.foxnews.com/us/pennsylvania-troopers-killed-crash-philadelphia-identified
1505,62,24.0,3.0,is-biased,United States,Male,English,BBC,Independent,https://www.bbc.co.uk/news/entertainment-arts-60616273
1506,35,80.0,3.0,is-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60826311
1507,31,296.0,3.0,is-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/entertainment-arts-59731053
1508,39,276.0,3.0,is-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/uk-60816960
1509,26,60.0,3.0,is-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/no-charges-in-shooting-of-man-saved-from-south-carolina-lake
1510,36,478.0,3.0,is-not-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-60804943
1511,46,469.0,3.0,is-biased,United States,Male,English,FOX,Conservative,https://www.foxnews.com/us/genealogy-database-dna-solves-2-decade-old-violent-rape-cases-in-washington-state
1512,50,350.0,3.0,is-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/world-europe-60804949
1513,41,88.0,3.0,is-not-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/21/americas/mississauga-canada-mosque-attack-charges/index.html
1514,31,439.0,3.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/21/politics/ketanji-brown-jackson-confirmation-hearing-day-1/index.html
