Model,article_id,index,article_only_output,article_only_confidence,human_label,source,politics,age,gender,article_only_aligned,metadata_output,metadata_confidence,Metadata_Condition,Metadata_Label,metadata_aligned,flipped,to_biased,to_not_biased
r1-1776_latest,75,1420,0,90.0,1,BBC,Conservative,31,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,193,1735,0,90.0,0,FOX,Liberal,36,Other,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,123,410,1,70.0,1,CNN,Liberal,38,Female,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,20,30,0,80.0,1,BBC,Liberal,28,Female,0,0,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,58,726,0,90.0,1,BBC,Liberal,29,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,22,1042,0,90.0,0,BBC,Independent,31,Male,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,114,1863,0,90.0,0,CNN,Conservative,21,Male,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,211,1989,1,80.0,0,FOX,Liberal,37,Female,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,33,31,0,90.0,1,BBC,Conservative,25,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,175,411,0,90.0,0,FOX,Liberal,56,Female,1,0,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,150,727,1,80.0,1,CNN,Independent,50,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,157,1043,0,80.0,1,CNN,Liberal,31,Male,0,0,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,269,1990,0,90.0,0,FOX,Independent,33,Male,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,276,1864,1,80.0,0,FOX,Independent,56,Male,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,118,412,0,80.0,1,CNN,Liberal,48,Female,0,0,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,100,32,0,90.0,0,BBC,Conservative,57,Male,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,80,728,1,80.0,1,BBC,Liberal,38,Female,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,180,1044,0,90.0,1,FOX,Independent,50,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,115,1865,0,90.0,0,CNN,Liberal,33,Male,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,114,1991,0,90.0,0,CNN,Independent,42,Male,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,175,33,0,90.0,0,FOX,Liberal,29,Female,1,1,80.0,source_demographic,Source + Demographic,0,1,1,0
r1-1776_latest,151,413,0,90.0,1,CNN,Liberal,48,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,224,729,0,90.0,1,FOX,Conservative,25,Female,0,1,70.0,source_demographic,Source + Demographic,1,1,1,0
r1-1776_latest,122,1045,1,80.0,1,CNN,Liberal,51,Female,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,268,1992,1,80.0,1,FOX,Independent,27,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,265,1866,1,90.0,0,FOX,Liberal,63,Female,0,1,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,168,34,1,80.0,1,CNN,Conservative,29,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,76,414,1,70.0,0,BBC,Liberal,46,Male,0,0,90.0,source_demographic,Source + Demographic,1,1,0,1
r1-1776_latest,173,730,1,80.0,0,FOX,Independent,40,Male,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,258,1046,0,90.0,0,FOX,Liberal,36,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,59,1867,1,70.0,1,BBC,Liberal,25,Male,1,0,80.0,source_demographic,Source + Demographic,0,1,0,1
r1-1776_latest,62,1993,1,80.0,1,BBC,Liberal,25,Female,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,7,36,0,80.0,1,BBC,Conservative,40,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,197,415,1,90.0,1,FOX,Liberal,30,Female,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,88,731,1,70.0,1,BBC,Liberal,69,Female,1,0,90.0,source_demographic,Source + Demographic,0,1,0,1
r1-1776_latest,143,1047,1,80.0,1,CNN,Liberal,27,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,114,1868,0,90.0,0,CNN,Liberal,41,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,42,1994,0,90.0,0,BBC,Other,36,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,266,416,1,80.0,0,FOX,Liberal,38,Female,0,1,70.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,230,37,0,90.0,1,FOX,Liberal,32,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,78,732,0,90.0,1,BBC,Liberal,27,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,265,1048,1,90.0,0,FOX,Liberal,32,Male,0,1,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,215,1869,0,80.0,0,FOX,Independent,60,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,58,1995,0,90.0,0,BBC,Liberal,49,Male,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,98,38,0,90.0,1,BBC,Conservative,25,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,99,417,0,90.0,0,BBC,Other,69,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,173,733,1,80.0,0,FOX,Liberal,23,Male,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,151,1049,0,90.0,0,CNN,Liberal,26,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,113,1870,0,80.0,0,CNN,Conservative,61,Female,1,0,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,115,1996,0,90.0,0,CNN,Independent,63,Male,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,3,418,0,90.0,1,BBC,Liberal,25,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,152,39,1,90.0,0,CNN,Independent,55,Female,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,127,734,0,90.0,1,CNN,Liberal,47,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,204,1050,1,80.0,1,FOX,Conservative,30,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,28,1871,0,80.0,1,BBC,Conservative,33,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,57,1997,0,90.0,0,BBC,Other,29,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,153,1051,1,70.0,0,CNN,Liberal,21,Female,0,0,90.0,source_demographic,Source + Demographic,1,1,0,1
r1-1776_latest,262,40,1,70.0,1,FOX,Independent,32,Female,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,144,419,0,90.0,1,CNN,Liberal,46,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,149,735,0,90.0,0,CNN,Independent,24,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,207,1872,1,90.0,1,FOX,Liberal,41,Female,1,1,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,278,1998,1,80.0,1,FOX,Conservative,25,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,277,1052,0,90.0,1,FOX,Liberal,35,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,270,41,0,90.0,1,FOX,Conservative,42,Female,0,0,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,156,420,0,80.0,1,CNN,Liberal,63,Female,0,0,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,86,736,0,90.0,1,BBC,Conservative,41,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,59,1873,1,70.0,1,BBC,Independent,54,Male,1,0,80.0,source_demographic,Source + Demographic,0,1,0,1
r1-1776_latest,116,1999,1,80.0,1,CNN,Liberal,36,Female,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,92,1053,0,90.0,0,BBC,Conservative,23,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,223,42,1,70.0,0,FOX,Liberal,41,Female,0,0,80.0,source_demographic,Source + Demographic,1,1,0,1
r1-1776_latest,139,421,1,80.0,1,CNN,Conservative,37,Female,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,126,737,0,90.0,1,CNN,Liberal,33,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,62,1874,1,80.0,1,BBC,Independent,29,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,259,2000,1,90.0,1,FOX,Conservative,48,Female,1,1,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,22,1054,0,90.0,0,BBC,Independent,50,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,208,43,0,90.0,1,FOX,Conservative,50,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,156,738,0,80.0,1,CNN,Conservative,55,Male,0,0,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,54,1875,0,80.0,0,BBC,Conservative,41,Male,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,233,422,1,80.0,1,FOX,Conservative,43,Female,1,1,70.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,110,2001,1,80.0,0,CNN,Conservative,28,Male,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,142,1055,0,90.0,0,CNN,Conservative,34,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,200,423,0,90.0,1,FOX,Liberal,24,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,76,44,1,70.0,1,BBC,Conservative,34,Male,1,0,90.0,source_demographic,Source + Demographic,0,1,0,1
r1-1776_latest,3,739,0,90.0,1,BBC,Liberal,60,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,112,1876,0,80.0,1,CNN,Conservative,24,Male,0,1,80.0,source_demographic,Source + Demographic,1,1,1,0
r1-1776_latest,208,1056,0,90.0,0,FOX,Conservative,27,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,265,2002,1,90.0,1,FOX,Conservative,36,Male,1,1,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,9,45,0,80.0,1,BBC,Conservative,66,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,62,424,1,80.0,1,BBC,Conservative,53,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,136,740,0,90.0,0,CNN,Liberal,31,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,50,2003,1,80.0,0,BBC,Liberal,25,Female,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,52,1877,1,70.0,0,BBC,Liberal,29,Female,0,0,90.0,source_demographic,Source + Demographic,1,1,0,1
r1-1776_latest,262,1057,1,70.0,0,FOX,Liberal,23,Female,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,143,46,1,80.0,1,CNN,Conservative,32,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,146,425,0,90.0,1,CNN,Conservative,48,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,193,1878,0,90.0,1,FOX,Conservative,32,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,102,741,1,80.0,1,BBC,Liberal,62,Male,1,0,80.0,source_demographic,Source + Demographic,0,1,0,1
r1-1776_latest,193,2004,0,90.0,0,FOX,Other,31,Male,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,59,1058,1,70.0,1,BBC,Conservative,32,Male,1,0,80.0,source_demographic,Source + Demographic,0,1,0,1
r1-1776_latest,22,426,0,90.0,0,BBC,Independent,34,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,7,47,0,80.0,1,BBC,Conservative,38,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,113,742,0,80.0,1,CNN,Conservative,31,Male,0,0,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,115,1879,0,90.0,1,CNN,Independent,25,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,215,2005,0,90.0,1,FOX,Liberal,37,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,110,1059,1,80.0,1,CNN,Independent,30,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,271,48,0,90.0,1,FOX,Conservative,39,Female,0,1,80.0,source_demographic,Source + Demographic,1,1,1,0
r1-1776_latest,130,427,1,80.0,1,CNN,Conservative,48,Female,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,106,743,0,90.0,1,BBC,Conservative,28,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,114,1880,0,90.0,1,CNN,Liberal,56,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,276,2006,1,80.0,0,FOX,Liberal,25,Female,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,210,1060,0,90.0,0,FOX,Conservative,69,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,133,49,1,80.0,0,CNN,Conservative,36,Female,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,161,428,1,80.0,1,CNN,Conservative,32,Female,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,82,744,1,80.0,0,BBC,Independent,50,Male,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,41,2007,1,80.0,0,BBC,Liberal,40,Male,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,116,1881,1,80.0,1,CNN,Conservative,72,Female,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,274,50,1,80.0,1,FOX,Conservative,25,Female,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,147,1061,0,90.0,0,CNN,Independent,42,Male,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,230,745,0,90.0,1,FOX,Conservative,30,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,134,429,1,80.0,0,CNN,Liberal,26,Female,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,193,2008,0,90.0,1,FOX,Liberal,36,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,110,1882,1,80.0,0,CNN,Liberal,30,Female,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,237,1062,1,90.0,1,FOX,Conservative,58,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,123,51,1,70.0,1,CNN,Conservative,29,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,212,430,1,70.0,1,FOX,Independent,31,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,265,746,1,90.0,0,FOX,Conservative,25,Male,0,1,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,211,1883,1,80.0,0,FOX,Independent,28,Female,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,113,2009,0,80.0,1,CNN,Liberal,56,Male,0,0,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,152,1063,1,90.0,1,CNN,Liberal,67,Female,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,130,52,1,80.0,0,CNN,Liberal,38,Male,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,172,747,0,90.0,1,CNN,Conservative,30,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,182,431,1,70.0,1,FOX,Liberal,25,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,193,2010,0,90.0,1,FOX,Independent,59,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,61,1884,1,70.0,0,BBC,Conservative,53,Female,0,0,80.0,source_demographic,Source + Demographic,1,1,0,1
r1-1776_latest,22,1064,0,90.0,0,BBC,Conservative,28,Male,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,239,53,0,90.0,0,FOX,Liberal,54,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,242,432,0,80.0,1,FOX,Liberal,40,Male,0,0,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,287,748,1,80.0,0,FOX,Liberal,51,Male,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,114,1885,0,90.0,1,CNN,Conservative,34,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,48,2011,1,80.0,0,BBC,Liberal,38,Male,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,132,54,0,80.0,1,CNN,Conservative,32,Male,0,0,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,40,1065,1,80.0,1,BBC,Independent,41,Female,1,0,90.0,source_demographic,Source + Demographic,0,1,0,1
r1-1776_latest,57,433,0,90.0,1,BBC,Conservative,25,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,121,749,0,80.0,1,CNN,Conservative,62,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,54,1886,0,90.0,1,BBC,Conservative,45,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,212,2012,1,70.0,0,FOX,Other,40,Male,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,60,1066,1,80.0,0,BBC,Liberal,62,Female,0,0,80.0,source_demographic,Source + Demographic,1,1,0,1
r1-1776_latest,136,55,0,90.0,0,CNN,Independent,35,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,110,434,1,80.0,1,CNN,Conservative,53,Female,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,161,750,1,80.0,1,CNN,Conservative,47,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,35,1887,0,80.0,1,BBC,Independent,29,Male,0,0,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,110,2013,1,80.0,0,CNN,Liberal,55,Male,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,229,1067,1,80.0,1,FOX,Independent,56,Female,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,177,56,1,80.0,1,FOX,Conservative,30,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,151,435,0,90.0,1,CNN,Liberal,48,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,285,751,1,80.0,0,FOX,Independent,43,Male,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,0,1888,0,90.0,1,BBC,Conservative,48,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,230,1068,0,90.0,1,FOX,Conservative,47,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,268,2014,1,80.0,0,FOX,Liberal,37,Male,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,134,57,1,80.0,1,CNN,Conservative,27,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,203,436,0,90.0,0,FOX,Conservative,57,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,241,752,1,80.0,1,FOX,Conservative,33,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,268,1889,1,80.0,0,FOX,Independent,41,Female,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,86,1069,0,90.0,1,BBC,Conservative,24,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,277,58,0,90.0,1,FOX,Conservative,32,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,265,2015,1,90.0,0,FOX,Liberal,42,Male,0,1,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,22,437,0,90.0,1,BBC,Conservative,49,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,287,753,1,80.0,1,FOX,Liberal,28,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,113,1890,0,80.0,1,CNN,Liberal,50,Male,0,0,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,259,2016,1,90.0,1,FOX,Independent,34,Male,1,1,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,166,59,0,80.0,1,CNN,Conservative,30,Male,0,0,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,245,438,1,90.0,1,FOX,Conservative,35,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,248,754,1,80.0,1,FOX,Independent,36,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,210,1070,1,80.0,0,FOX,Independent,39,Male,0,0,90.0,source_demographic,Source + Demographic,1,1,0,1
r1-1776_latest,58,1891,0,90.0,0,BBC,Liberal,25,Female,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,212,2017,1,70.0,1,FOX,Conservative,53,Female,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,106,60,0,90.0,1,BBC,Conservative,26,Female,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,101,439,0,90.0,1,BBC,Liberal,26,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,162,755,0,80.0,0,CNN,Liberal,69,Female,1,0,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,40,1071,1,80.0,0,BBC,Conservative,59,Male,0,0,90.0,source_demographic,Source + Demographic,1,1,0,1
r1-1776_latest,205,1892,0,90.0,1,FOX,Independent,35,Male,0,1,80.0,source_demographic,Source + Demographic,1,1,1,0
r1-1776_latest,175,1072,0,90.0,1,FOX,Liberal,53,Male,0,0,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,61,2018,1,70.0,0,BBC,Independent,29,Female,0,0,70.0,source_demographic,Source + Demographic,1,1,0,1
r1-1776_latest,267,61,0,90.0,0,FOX,Liberal,28,Male,1,0,90.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,145,440,1,80.0,1,CNN,Conservative,25,Female,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,95,756,1,70.0,1,BBC,Liberal,27,Female,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,50,1893,1,80.0,1,BBC,Independent,28,Other,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
r1-1776_latest,50,2019,1,80.0,0,BBC,Independent,35,Male,0,1,80.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,54,62,0,80.0,1,BBC,Conservative,33,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,289,1073,0,90.0,1,FOX,Conservative,42,Male,0,0,90.0,source_demographic,Source + Demographic,0,0,0,0
r1-1776_latest,253,441,1,80.0,1,FOX,Liberal,30,Male,1,1,80.0,source_demographic,Source + Demographic,1,0,0,0
