Model,article_id,index,article_only_output,article_only_confidence,human_label,source,politics,age,gender,article_only_aligned
llama3.2_3b,43,1508,0.0,80.0,1,BBC,Conservative,50,Female,0
llama3.2_3b,271,48,1.0,60.0,1,FOX,Conservative,39,Female,1
llama3.2_3b,129,1509,1.0,60.0,0,CNN,Liberal,41,Female,0
llama3.2_3b,133,49,1.0,20.0,0,CNN,Conservative,36,Female,0
llama3.2_3b,132,1510,0.0,80.0,1,CNN,Conservative,31,Male,0
llama3.2_3b,274,50,1.0,80.0,1,FOX,Conservative,25,Female,1
llama3.2_3b,258,1511,0.0,90.0,1,FOX,Conservative,30,Male,0
llama3.2_3b,130,1512,1.0,80.0,1,CNN,Conservative,56,Female,1
llama3.2_3b,123,51,1.0,60.0,1,CNN,Conservative,29,Male,1
llama3.2_3b,182,1513,1.0,60.0,1,FOX,Conservative,25,Female,1
llama3.2_3b,130,52,1.0,80.0,0,CNN,Liberal,38,Male,0
llama3.2_3b,74,1514,1.0,20.0,1,BBC,Liberal,31,Female,1
llama3.2_3b,239,53,0.0,80.0,0,FOX,Liberal,54,Female,1
llama3.2_3b,132,1515,0.0,80.0,1,CNN,Conservative,26,Female,0
llama3.2_3b,133,1516,1.0,20.0,1,CNN,Independent,40,Male,1
llama3.2_3b,136,55,0.0,80.0,0,CNN,Independent,35,Female,1
llama3.2_3b,236,1517,1.0,60.0,0,FOX,Conservative,31,Male,0
llama3.2_3b,132,54,0.0,80.0,1,CNN,Conservative,32,Male,0
llama3.2_3b,177,56,0.0,80.0,1,FOX,Conservative,30,Male,0
llama3.2_3b,208,1518,0.0,80.0,1,FOX,Conservative,48,Male,0
llama3.2_3b,134,57,1.0,60.0,1,CNN,Conservative,27,Male,1
llama3.2_3b,136,1519,0.0,80.0,1,CNN,Conservative,25,Female,0
llama3.2_3b,277,58,0.0,80.0,1,FOX,Conservative,32,Male,0
llama3.2_3b,14,1520,1.0,60.0,0,BBC,Liberal,44,Male,0
llama3.2_3b,136,1521,0.0,80.0,1,CNN,Independent,29,Female,0
llama3.2_3b,166,59,1.0,60.0,1,CNN,Conservative,30,Male,1
llama3.2_3b,106,60,0.0,90.0,1,BBC,Conservative,26,Female,0
llama3.2_3b,129,1522,1.0,60.0,0,CNN,Liberal,68,Male,0
llama3.2_3b,267,61,0.0,90.0,0,FOX,Liberal,28,Male,1
llama3.2_3b,133,1523,1.0,20.0,1,CNN,Conservative,45,Male,1
llama3.2_3b,54,62,0.0,80.0,1,BBC,Conservative,33,Male,0
llama3.2_3b,130,1525,1.0,80.0,1,CNN,Independent,22,Male,1
llama3.2_3b,123,63,1.0,60.0,1,CNN,Conservative,44,Male,1
llama3.2_3b,132,1524,0.0,80.0,1,CNN,Liberal,31,Female,0
llama3.2_3b,43,64,0.0,80.0,1,BBC,Liberal,54,Female,0
llama3.2_3b,80,1526,1.0,30.0,1,BBC,Independent,25,Female,1
llama3.2_3b,86,65,0.0,90.0,1,BBC,Liberal,37,Male,0
llama3.2_3b,167,66,1.0,60.0,0,CNN,Liberal,27,Female,0
llama3.2_3b,137,1527,0.0,90.0,0,CNN,Liberal,50,Female,1
llama3.2_3b,105,67,0.0,90.0,1,BBC,Liberal,27,Female,0
llama3.2_3b,133,1528,1.0,20.0,0,CNN,Conservative,32,Male,0
llama3.2_3b,14,1529,1.0,60.0,0,BBC,Conservative,44,Male,0
llama3.2_3b,101,68,0.0,80.0,1,BBC,Independent,53,Male,0
llama3.2_3b,262,1530,1.0,30.0,1,FOX,Independent,51,Male,1
llama3.2_3b,236,1531,1.0,60.0,1,FOX,Independent,30,Female,1
llama3.2_3b,22,69,0.0,90.0,0,BBC,Conservative,29,Male,1
llama3.2_3b,97,70,0.0,90.0,1,BBC,Independent,66,Female,0
llama3.2_3b,94,71,1.0,60.0,1,BBC,Conservative,28,Female,1
llama3.2_3b,133,1532,1.0,20.0,1,CNN,Independent,25,Female,1
llama3.2_3b,105,72,0.0,90.0,1,BBC,Conservative,32,Male,0
llama3.2_3b,129,1533,1.0,60.0,1,CNN,Conservative,51,Female,1
llama3.2_3b,105,73,0.0,90.0,1,BBC,Conservative,30,Male,0
llama3.2_3b,208,1534,0.0,80.0,1,FOX,Conservative,25,Male,0
llama3.2_3b,25,74,1.0,60.0,0,BBC,Liberal,39,Male,0
llama3.2_3b,129,1535,1.0,60.0,0,CNN,Liberal,55,Male,0
llama3.2_3b,157,75,1.0,60.0,1,CNN,Independent,29,Female,1
llama3.2_3b,129,1536,1.0,60.0,1,CNN,Conservative,28,Female,1
llama3.2_3b,131,1548,1.0,60.0,1,CNN,Independent,35,Male,1
llama3.2_3b,52,76,1.0,80.0,1,BBC,Conservative,33,Male,1
llama3.2_3b,131,1549,1.0,60.0,0,CNN,Liberal,36,Male,0
llama3.2_3b,168,77,1.0,60.0,1,CNN,Conservative,29,Female,1
llama3.2_3b,130,1550,1.0,80.0,1,CNN,Conservative,25,Male,1
llama3.2_3b,140,78,1.0,60.0,1,CNN,Liberal,47,Male,1
llama3.2_3b,236,1551,1.0,60.0,1,FOX,Conservative,37,Female,1
llama3.2_3b,118,79,0.0,80.0,1,CNN,Liberal,37,Female,0
llama3.2_3b,121,80,0.0,80.0,0,CNN,Liberal,24,Male,1
llama3.2_3b,36,1552,0.0,90.0,0,BBC,Independent,28,Male,1
llama3.2_3b,77,1553,0.0,80.0,1,BBC,Conservative,25,Female,0
llama3.2_3b,225,81,0.0,90.0,1,FOX,Conservative,54,Male,0
llama3.2_3b,208,1554,0.0,80.0,1,FOX,Conservative,40,Male,0
llama3.2_3b,80,1555,1.0,80.0,1,BBC,Conservative,30,Female,1
llama3.2_3b,251,82,0.0,80.0,1,FOX,Liberal,61,Male,0
llama3.2_3b,237,83,1.0,60.0,1,FOX,Liberal,25,Female,1
llama3.2_3b,136,1556,0.0,80.0,0,CNN,Liberal,51,Male,1
llama3.2_3b,157,84,1.0,60.0,1,CNN,Independent,37,Other,1
llama3.2_3b,130,1557,1.0,80.0,1,CNN,Independent,27,Male,1
llama3.2_3b,203,86,0.0,90.0,1,FOX,Liberal,32,Male,0
llama3.2_3b,29,85,1.0,60.0,1,BBC,Liberal,22,Female,1
llama3.2_3b,229,1559,1.0,60.0,1,FOX,Liberal,28,Male,1
llama3.2_3b,11,1558,0.0,90.0,0,BBC,Liberal,33,Female,1
llama3.2_3b,89,87,0.0,80.0,1,BBC,Conservative,48,Female,0
llama3.2_3b,182,1560,1.0,60.0,1,FOX,Conservative,29,Male,1
llama3.2_3b,236,1561,1.0,60.0,1,FOX,Liberal,37,Male,1
llama3.2_3b,165,151,0.0,80.0,0,CNN,Liberal,59,Female,1
llama3.2_3b,130,1562,1.0,80.0,1,CNN,Conservative,41,Female,1
llama3.2_3b,179,152,1.0,20.0,1,FOX,Independent,40,Female,1
llama3.2_3b,121,153,0.0,80.0,1,CNN,Liberal,53,Male,0
llama3.2_3b,136,1563,0.0,80.0,1,CNN,Liberal,44,Female,0
llama3.2_3b,65,1564,1.0,60.0,1,BBC,Conservative,51,Male,1
llama3.2_3b,66,154,0.0,80.0,1,BBC,Independent,25,Male,0
llama3.2_3b,223,155,1.0,60.0,1,FOX,Conservative,20,Male,1
llama3.2_3b,237,1565,1.0,60.0,1,FOX,Liberal,36,Male,1
llama3.2_3b,267,1566,0.0,90.0,0,FOX,Independent,33,Male,1
llama3.2_3b,180,156,0.0,90.0,1,FOX,Conservative,43,Female,0
llama3.2_3b,211,157,1.0,80.0,1,FOX,Independent,64,Male,1
llama3.2_3b,245,158,1.0,60.0,1,FOX,Independent,27,Male,1
llama3.2_3b,208,1567,0.0,80.0,1,FOX,Conservative,51,Male,0
llama3.2_3b,229,159,1.0,60.0,1,FOX,Independent,28,Female,1
llama3.2_3b,134,1568,1.0,60.0,1,CNN,Conservative,42,Male,1
llama3.2_3b,21,160,0.0,80.0,1,BBC,Conservative,30,Male,0
llama3.2_3b,253,161,1.0,60.0,1,FOX,Liberal,52,Male,1
llama3.2_3b,235,1569,0.0,80.0,1,FOX,Independent,37,Female,0
llama3.2_3b,130,1570,1.0,80.0,1,CNN,Liberal,37,Male,1
llama3.2_3b,145,288,1.0,80.0,0,CNN,Conservative,23,Male,0
llama3.2_3b,58,666,1.0,60.0,1,BBC,Other,39,Female,1
llama3.2_3b,98,1119,1.0,20.0,1,BBC,Conservative,45,Male,1
llama3.2_3b,267,289,0.0,90.0,1,FOX,Liberal,25,Male,0
llama3.2_3b,146,667,0.0,90.0,0,CNN,Liberal,33,Male,1
llama3.2_3b,263,1120,0.0,80.0,1,FOX,Liberal,37,Female,0
llama3.2_3b,27,290,1.0,60.0,1,BBC,Conservative,44,Female,1
llama3.2_3b,12,668,0.0,90.0,1,BBC,Conservative,33,Female,0
llama3.2_3b,263,1121,0.0,80.0,1,FOX,Liberal,25,Female,0
llama3.2_3b,180,291,0.0,90.0,1,FOX,Liberal,27,Female,0
llama3.2_3b,198,669,1.0,60.0,1,FOX,Liberal,29,Male,1
llama3.2_3b,7,1122,0.0,80.0,0,BBC,Conservative,70,Male,1
llama3.2_3b,139,292,1.0,60.0,1,CNN,Conservative,29,Female,1
llama3.2_3b,176,670,1.0,80.0,0,FOX,Liberal,24,Male,0
llama3.2_3b,94,1123,1.0,60.0,1,BBC,Independent,55,Male,1
llama3.2_3b,269,293,0.0,90.0,1,FOX,Conservative,45,Male,0
llama3.2_3b,230,671,0.0,90.0,1,FOX,Conservative,48,Male,0
llama3.2_3b,102,1124,1.0,80.0,0,BBC,Independent,30,Female,0
llama3.2_3b,184,294,0.0,80.0,1,FOX,Liberal,34,Female,0
llama3.2_3b,140,672,1.0,60.0,0,CNN,Liberal,57,Female,0
llama3.2_3b,22,1125,0.0,90.0,1,BBC,Liberal,33,Male,0
llama3.2_3b,100,295,0.0,90.0,0,BBC,Liberal,27,Female,1
llama3.2_3b,84,673,0.0,80.0,1,BBC,Conservative,33,Male,0
llama3.2_3b,7,1126,0.0,80.0,1,BBC,Conservative,45,Male,0
llama3.2_3b,76,296,0.0,90.0,1,BBC,Liberal,22,Male,0
llama3.2_3b,196,674,1.0,60.0,1,FOX,Conservative,25,Male,1
llama3.2_3b,92,1127,0.0,90.0,0,BBC,Other,19,Male,1
llama3.2_3b,73,297,0.0,80.0,1,BBC,Liberal,22,Female,0
llama3.2_3b,101,675,0.0,80.0,0,BBC,Liberal,24,Female,1
llama3.2_3b,70,1128,1.0,20.0,0,BBC,Liberal,25,Female,0
llama3.2_3b,149,298,0.0,90.0,0,CNN,Liberal,51,Male,1
llama3.2_3b,183,1129,0.0,80.0,1,FOX,Conservative,48,Female,0
llama3.2_3b,235,299,0.0,80.0,1,FOX,Liberal,31,Female,0
llama3.2_3b,129,677,1.0,60.0,0,CNN,Liberal,52,Male,0
llama3.2_3b,113,676,0.0,80.0,1,CNN,Liberal,35,Male,0
llama3.2_3b,224,1130,1.0,60.0,0,FOX,Liberal,64,Female,0
llama3.2_3b,16,300,0.0,90.0,0,BBC,Liberal,33,Other,1
llama3.2_3b,123,1131,1.0,60.0,1,CNN,Conservative,61,Male,1
llama3.2_3b,67,678,0.0,80.0,1,BBC,Conservative,38,Male,0
llama3.2_3b,95,679,0.0,90.0,1,BBC,Liberal,47,Male,0
llama3.2_3b,251,1132,0.0,80.0,0,FOX,Conservative,52,Male,1
llama3.2_3b,36,301,0.0,90.0,1,BBC,Liberal,28,Male,0
llama3.2_3b,128,302,0.0,80.0,1,CNN,Conservative,35,Male,0
llama3.2_3b,42,680,0.0,80.0,0,BBC,Independent,25,Female,1
llama3.2_3b,86,1133,0.0,90.0,0,BBC,Conservative,50,Male,1
llama3.2_3b,263,303,0.0,80.0,1,FOX,Conservative,33,Male,0
llama3.2_3b,184,681,0.0,80.0,0,FOX,Independent,29,Male,1
llama3.2_3b,175,1134,1.0,60.0,1,FOX,Other,50,Male,1
llama3.2_3b,260,1135,1.0,60.0,0,FOX,Liberal,70,Female,0
llama3.2_3b,156,304,0.0,90.0,0,CNN,Liberal,28,Female,1
llama3.2_3b,142,682,1.0,60.0,1,CNN,Conservative,25,Male,1
llama3.2_3b,265,305,0.0,80.0,0,FOX,Liberal,54,Female,1
llama3.2_3b,210,683,1.0,60.0,0,FOX,Liberal,20,Female,0
llama3.2_3b,224,1136,1.0,60.0,0,FOX,Liberal,35,Female,0
llama3.2_3b,227,306,1.0,60.0,1,FOX,Liberal,27,Female,1
llama3.2_3b,136,684,0.0,80.0,1,CNN,Liberal,30,Male,0
llama3.2_3b,65,685,1.0,60.0,1,BBC,Liberal,37,Female,1
llama3.2_3b,110,1137,1.0,60.0,1,CNN,Conservative,50,Female,1
llama3.2_3b,35,307,0.0,80.0,1,BBC,Liberal,40,Male,0
llama3.2_3b,191,1138,1.0,60.0,0,FOX,Independent,23,Female,0
llama3.2_3b,121,308,0.0,80.0,0,CNN,Independent,26,Female,1
llama3.2_3b,145,686,1.0,80.0,0,CNN,Liberal,34,Male,0
llama3.2_3b,113,1139,0.0,80.0,1,CNN,Liberal,40,Female,0
llama3.2_3b,22,309,0.0,90.0,1,BBC,Liberal,26,Female,0
llama3.2_3b,2,687,0.0,90.0,1,BBC,Liberal,26,Male,0
llama3.2_3b,157,1140,1.0,60.0,1,CNN,Conservative,25,Male,1
llama3.2_3b,129,310,1.0,60.0,1,CNN,Conservative,32,Male,1
llama3.2_3b,165,688,0.0,80.0,0,CNN,Liberal,41,Female,1
llama3.2_3b,58,1141,1.0,60.0,1,BBC,Independent,54,Female,1
llama3.2_3b,115,311,0.0,80.0,1,CNN,Conservative,62,Male,0
llama3.2_3b,241,689,1.0,80.0,1,FOX,Liberal,40,Female,1
llama3.2_3b,154,1142,1.0,80.0,0,CNN,Conservative,34,Male,0
llama3.2_3b,119,312,0.0,90.0,0,CNN,Liberal,65,Female,1
llama3.2_3b,86,690,0.0,90.0,1,BBC,Conservative,25,Male,0
llama3.2_3b,258,1143,0.0,90.0,0,FOX,Independent,28,Female,1
llama3.2_3b,112,313,1.0,80.0,0,CNN,Independent,31,Male,0
llama3.2_3b,219,691,1.0,60.0,1,FOX,Independent,53,Female,1
llama3.2_3b,154,314,1.0,80.0,0,CNN,Conservative,43,Male,0
llama3.2_3b,187,1144,0.0,80.0,0,FOX,Conservative,22,Female,1
llama3.2_3b,244,692,1.0,20.0,1,FOX,Liberal,36,Female,1
llama3.2_3b,24,1145,0.0,90.0,0,BBC,Liberal,31,Female,1
llama3.2_3b,102,315,1.0,80.0,1,BBC,Independent,34,Female,1
llama3.2_3b,183,693,0.0,80.0,1,FOX,Conservative,30,Male,0
llama3.2_3b,251,1146,0.0,80.0,1,FOX,Liberal,37,Male,0
llama3.2_3b,28,694,0.0,80.0,1,BBC,Liberal,46,Male,0
llama3.2_3b,19,316,0.0,90.0,1,BBC,Liberal,75,Male,0
llama3.2_3b,242,1147,0.0,80.0,1,FOX,Conservative,49,Male,0
llama3.2_3b,210,317,1.0,20.0,1,FOX,Conservative,18,Female,1
llama3.2_3b,240,695,1.0,60.0,0,FOX,Liberal,37,Female,0
llama3.2_3b,226,318,1.0,60.0,1,FOX,Conservative,26,Female,1
llama3.2_3b,267,1148,0.0,90.0,1,FOX,Other,52,Male,0
llama3.2_3b,49,696,0.0,80.0,1,BBC,Conservative,30,Male,0
llama3.2_3b,261,319,1.0,60.0,1,FOX,Liberal,24,Female,1
llama3.2_3b,120,1149,1.0,70.0,1,CNN,Conservative,39,Male,1
llama3.2_3b,142,697,1.0,60.0,1,CNN,Conservative,32,Male,1
llama3.2_3b,36,1150,0.0,90.0,1,BBC,Liberal,43,Male,0
llama3.2_3b,102,320,1.0,80.0,1,BBC,Independent,19,Female,1
llama3.2_3b,98,698,1.0,20.0,0,BBC,Independent,23,Male,0
llama3.2_3b,127,1151,0.0,80.0,1,CNN,Liberal,39,Female,0
llama3.2_3b,0,321,0.0,80.0,1,BBC,Conservative,33,Male,0
llama3.2_3b,144,699,1.0,20.0,1,CNN,Independent,33,Female,1
llama3.2_3b,95,1152,0.0,90.0,0,BBC,Conservative,31,Female,1
llama3.2_3b,119,322,0.0,90.0,0,CNN,Conservative,30,Female,1
llama3.2_3b,202,700,1.0,60.0,0,FOX,Other,54,Female,0
llama3.2_3b,210,1153,1.0,60.0,0,FOX,Liberal,31,Male,0
llama3.2_3b,102,701,1.0,80.0,1,BBC,Liberal,26,Male,1
llama3.2_3b,121,323,0.0,80.0,0,CNN,Other,30,Female,1
llama3.2_3b,42,324,0.0,90.0,0,BBC,Liberal,34,Male,1
llama3.2_3b,135,1154,0.0,90.0,1,CNN,Conservative,66,Female,0
llama3.2_3b,266,702,1.0,80.0,1,FOX,Independent,25,Male,1
llama3.2_3b,121,1155,0.0,80.0,1,CNN,Conservative,54,Male,0
llama3.2_3b,165,325,0.0,80.0,1,CNN,Conservative,48,Male,0
llama3.2_3b,176,1156,1.0,80.0,0,FOX,Conservative,36,Male,0
llama3.2_3b,103,703,0.0,90.0,0,BBC,Independent,38,Male,1
llama3.2_3b,118,326,0.0,80.0,1,CNN,Conservative,35,Male,0
llama3.2_3b,197,704,1.0,80.0,0,FOX,Conservative,36,Female,0
llama3.2_3b,274,1157,1.0,80.0,1,FOX,Liberal,42,Male,1
llama3.2_3b,173,327,1.0,60.0,0,FOX,Liberal,72,Female,0
llama3.2_3b,94,705,1.0,60.0,1,BBC,Conservative,56,Male,1
llama3.2_3b,218,706,1.0,60.0,1,FOX,Liberal,43,Male,1
llama3.2_3b,107,1158,0.0,100.0,1,BBC,Conservative,62,Male,0
llama3.2_3b,101,328,0.0,80.0,0,BBC,Conservative,69,Male,1
llama3.2_3b,122,1159,0.0,90.0,0,CNN,Conservative,38,Female,1
llama3.2_3b,271,329,1.0,60.0,1,FOX,Liberal,46,Male,1
llama3.2_3b,166,707,1.0,60.0,1,CNN,Independent,38,Female,1
llama3.2_3b,102,1160,1.0,80.0,0,BBC,Conservative,58,Male,0
llama3.2_3b,242,330,0.0,80.0,1,FOX,Liberal,19,Female,0
llama3.2_3b,101,708,0.0,80.0,1,BBC,Liberal,48,Male,0
llama3.2_3b,200,1161,0.0,80.0,1,FOX,Conservative,33,Female,0
llama3.2_3b,133,331,1.0,20.0,1,CNN,Liberal,40,Female,1
llama3.2_3b,70,709,1.0,20.0,0,BBC,Conservative,43,Male,0
llama3.2_3b,157,1162,1.0,60.0,1,CNN,Conservative,52,Female,1
llama3.2_3b,239,332,0.0,80.0,1,FOX,Liberal,54,Male,0
llama3.2_3b,147,1163,1.0,60.0,1,CNN,Liberal,55,Male,1
llama3.2_3b,128,710,0.0,80.0,1,CNN,Liberal,44,Female,0
llama3.2_3b,114,1164,0.0,80.0,1,CNN,Liberal,28,Female,0
llama3.2_3b,157,711,1.0,60.0,1,CNN,Liberal,25,Female,1
llama3.2_3b,3,333,0.0,90.0,1,BBC,Liberal,35,Female,0
llama3.2_3b,205,334,0.0,80.0,1,FOX,Liberal,28,Female,0
llama3.2_3b,63,1165,0.0,90.0,1,BBC,Conservative,34,Male,0
llama3.2_3b,146,712,0.0,80.0,0,CNN,Independent,26,Female,1
llama3.2_3b,277,713,0.0,80.0,1,FOX,Independent,25,Male,0
llama3.2_3b,22,335,0.0,90.0,1,BBC,Conservative,35,Male,0
llama3.2_3b,2,336,0.0,90.0,1,BBC,Liberal,34,Female,0
llama3.2_3b,197,714,1.0,80.0,1,FOX,Liberal,31,Female,1
llama3.2_3b,151,1166,0.0,90.0,0,CNN,Conservative,47,Female,1
llama3.2_3b,205,1167,0.0,80.0,0,FOX,Other,51,Female,1
llama3.2_3b,241,337,1.0,80.0,1,FOX,Conservative,53,Male,1
llama3.2_3b,188,715,0.0,80.0,1,FOX,Independent,29,Female,0
llama3.2_3b,157,1168,1.0,60.0,0,CNN,Liberal,31,Male,0
llama3.2_3b,123,716,1.0,60.0,1,CNN,Conservative,25,Female,1
llama3.2_3b,36,338,0.0,90.0,1,BBC,Conservative,50,Male,0
llama3.2_3b,82,1169,0.0,80.0,1,BBC,Liberal,29,Female,0
llama3.2_3b,75,339,0.0,80.0,1,BBC,Independent,66,Female,0
llama3.2_3b,33,717,1.0,20.0,1,BBC,Independent,23,Male,1
llama3.2_3b,94,1170,1.0,60.0,1,BBC,Conservative,53,Male,1
llama3.2_3b,62,340,1.0,80.0,1,BBC,Liberal,24,Male,1
llama3.2_3b,119,781,0.0,90.0,1,CNN,Liberal,27,Male,0
llama3.2_3b,80,782,1.0,80.0,1,BBC,Liberal,40,Female,1
llama3.2_3b,2,1171,0.0,90.0,1,BBC,Liberal,36,Female,0
llama3.2_3b,136,341,0.0,80.0,0,CNN,Independent,27,Male,1
llama3.2_3b,174,1172,1.0,60.0,1,FOX,Liberal,21,Female,1
llama3.2_3b,73,342,0.0,80.0,1,BBC,Independent,25,Female,0
llama3.2_3b,213,1173,1.0,60.0,1,FOX,Independent,30,Female,1
llama3.2_3b,157,783,1.0,60.0,1,CNN,Liberal,56,Female,1
llama3.2_3b,150,343,1.0,80.0,0,CNN,Independent,32,Male,0
llama3.2_3b,230,784,0.0,90.0,1,FOX,Conservative,40,Female,0
llama3.2_3b,230,1174,0.0,90.0,1,FOX,Liberal,53,Male,0
llama3.2_3b,203,344,0.0,90.0,1,FOX,Liberal,34,Male,0
llama3.2_3b,105,785,0.0,90.0,0,BBC,Conservative,37,Female,1
llama3.2_3b,43,1175,0.0,80.0,1,BBC,Independent,25,Female,0
llama3.2_3b,129,345,1.0,60.0,1,CNN,Liberal,39,Female,1
llama3.2_3b,172,786,0.0,90.0,0,CNN,Independent,28,Female,1
llama3.2_3b,275,346,1.0,80.0,0,FOX,Independent,61,Male,0
llama3.2_3b,13,1176,0.0,90.0,0,BBC,Liberal,59,Male,1
llama3.2_3b,134,787,1.0,60.0,1,CNN,Independent,25,Female,1
llama3.2_3b,155,347,0.0,90.0,1,CNN,Liberal,52,Male,0
llama3.2_3b,136,1177,0.0,80.0,0,CNN,Liberal,43,Male,1
llama3.2_3b,168,788,1.0,60.0,1,CNN,Conservative,30,Female,1
llama3.2_3b,129,1178,1.0,60.0,1,CNN,Liberal,29,Female,1
llama3.2_3b,93,348,0.0,80.0,0,BBC,Independent,53,Female,1
llama3.2_3b,118,789,0.0,80.0,1,CNN,Liberal,49,Male,0
llama3.2_3b,65,1179,1.0,60.0,0,BBC,Other,35,Other,0
llama3.2_3b,146,349,0.0,80.0,1,CNN,Conservative,42,Male,0
llama3.2_3b,182,790,1.0,60.0,1,FOX,Conservative,48,Female,1
llama3.2_3b,130,1180,1.0,80.0,0,CNN,Independent,35,Male,0
llama3.2_3b,166,350,1.0,60.0,1,CNN,Independent,29,Male,1
llama3.2_3b,63,791,0.0,90.0,1,BBC,Liberal,25,Female,0
llama3.2_3b,101,1181,0.0,90.0,0,BBC,Independent,29,Female,1
llama3.2_3b,176,930,1.0,80.0,1,FOX,Conservative,33,Male,1
llama3.2_3b,233,162,1.0,60.0,1,FOX,Liberal,42,Female,1
llama3.2_3b,38,1308,0.0,90.0,1,BBC,Liberal,38,Male,0
llama3.2_3b,192,1697,1.0,30.0,1,FOX,Liberal,48,Female,1
llama3.2_3b,7,540,0.0,80.0,1,BBC,Liberal,48,Male,0
llama3.2_3b,278,2086,1.0,60.0,1,FOX,Conservative,53,Female,1
llama3.2_3b,209,1309,1.0,60.0,1,FOX,Conservative,32,Male,1
llama3.2_3b,128,163,0.0,80.0,0,CNN,Independent,34,Female,1
llama3.2_3b,182,541,1.0,60.0,1,FOX,Independent,29,Male,1
llama3.2_3b,279,931,1.0,60.0,0,FOX,Independent,21,Male,0
llama3.2_3b,211,1698,1.0,80.0,1,FOX,Independent,25,Female,1
llama3.2_3b,24,1310,0.0,90.0,1,BBC,Liberal,48,Male,0
llama3.2_3b,113,2087,0.0,80.0,1,CNN,Liberal,41,Male,0
llama3.2_3b,202,164,1.0,60.0,1,FOX,Conservative,32,Female,1
llama3.2_3b,142,542,1.0,60.0,1,CNN,Independent,27,Female,1
llama3.2_3b,230,932,0.0,90.0,1,FOX,Conservative,21,Female,0
llama3.2_3b,50,1699,1.0,80.0,0,BBC,Liberal,22,Female,0
llama3.2_3b,240,1311,1.0,60.0,0,FOX,Liberal,54,Female,0
llama3.2_3b,112,2088,1.0,80.0,1,CNN,Liberal,24,Female,1
llama3.2_3b,208,165,0.0,80.0,0,FOX,Independent,28,Female,1
llama3.2_3b,111,543,1.0,80.0,0,CNN,Independent,46,Female,0
llama3.2_3b,40,933,1.0,60.0,1,BBC,Independent,55,Female,1
llama3.2_3b,110,1700,1.0,60.0,1,CNN,Independent,36,Male,1
llama3.2_3b,111,2089,1.0,80.0,0,CNN,Liberal,54,Female,0
llama3.2_3b,101,1312,0.0,80.0,0,BBC,Conservative,30,Female,1
llama3.2_3b,174,166,1.0,60.0,1,FOX,Liberal,42,Female,1
llama3.2_3b,123,544,1.0,60.0,1,CNN,Independent,37,Male,1
llama3.2_3b,58,1701,1.0,70.0,1,BBC,Liberal,default,Female,1
llama3.2_3b,41,934,0.0,80.0,1,BBC,Liberal,37,Male,0
llama3.2_3b,62,2090,1.0,80.0,1,BBC,Conservative,25,Male,1
llama3.2_3b,178,1313,1.0,60.0,0,FOX,Conservative,35,Male,0
llama3.2_3b,174,167,1.0,60.0,1,FOX,Independent,45,Male,1
llama3.2_3b,193,545,1.0,20.0,0,FOX,Independent,54,Female,0
llama3.2_3b,166,935,1.0,60.0,1,CNN,Liberal,35,Male,1
llama3.2_3b,112,1702,1.0,80.0,0,CNN,Independent,44,Male,0
llama3.2_3b,175,168,1.0,60.0,1,FOX,Independent,55,Male,1
llama3.2_3b,195,2091,1.0,80.0,1,FOX,Liberal,34,Female,1
llama3.2_3b,268,546,1.0,80.0,1,FOX,Conservative,32,Male,1
llama3.2_3b,90,936,1.0,60.0,1,BBC,Conservative,46,Male,1
llama3.2_3b,65,1314,1.0,60.0,1,BBC,Liberal,40,Male,1
llama3.2_3b,193,1703,0.0,80.0,0,FOX,Conservative,34,Male,1
llama3.2_3b,59,2092,1.0,60.0,0,BBC,Conservative,50,Male,0
llama3.2_3b,271,169,1.0,60.0,1,FOX,Liberal,32,Female,1
llama3.2_3b,60,937,1.0,80.0,1,BBC,Independent,45,Male,1
llama3.2_3b,116,547,1.0,60.0,1,CNN,Liberal,42,Female,1
llama3.2_3b,239,1315,0.0,80.0,1,FOX,Conservative,44,Male,0
llama3.2_3b,111,1704,1.0,80.0,1,CNN,Liberal,25,Male,1
llama3.2_3b,19,2093,0.0,90.0,0,BBC,Conservative,46,Male,1
llama3.2_3b,1,170,1.0,60.0,1,BBC,Liberal,36,Female,1
llama3.2_3b,272,548,0.0,80.0,0,FOX,Independent,19,Male,1
llama3.2_3b,168,938,1.0,60.0,0,CNN,Independent,25,Female,0
llama3.2_3b,184,1316,0.0,80.0,1,FOX,Liberal,44,Male,0
llama3.2_3b,48,1705,1.0,80.0,1,BBC,Liberal,30,Female,1
llama3.2_3b,19,2094,0.0,90.0,1,BBC,Conservative,29,Female,0
llama3.2_3b,176,171,1.0,80.0,1,FOX,Liberal,20,Female,1
llama3.2_3b,60,939,1.0,80.0,0,BBC,Liberal,36,Female,0
llama3.2_3b,36,549,0.0,90.0,0,BBC,Liberal,34,Female,1
llama3.2_3b,69,1317,1.0,60.0,0,BBC,Conservative,39,Male,0
llama3.2_3b,116,1706,1.0,60.0,1,CNN,Independent,33,Male,1
llama3.2_3b,90,172,1.0,60.0,0,BBC,Independent,31,Female,0
llama3.2_3b,195,2095,1.0,80.0,0,FOX,Independent,30,Male,0
llama3.2_3b,105,550,0.0,90.0,1,BBC,Conservative,48,Female,0
llama3.2_3b,114,940,0.0,80.0,1,CNN,Conservative,23,Male,0
llama3.2_3b,105,1318,0.0,90.0,1,BBC,Conservative,30,Male,0
