article_id,index,llm_assessment,llm_confidence,llm_label,Model,Prompt,human_label,source,politics,age,gender
281,1424,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,50,Male
258,1143,is-not-biased,90.0,0.0,phi4-mini,politics_demographic,0,FOX,Independent,28,Female
30,1802,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Liberal,28,Female
114,394,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Conservative,22,Female
167,583,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,23,Female
133,331,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,40,Female
10,863,is-not-biased,95.0,0.0,phi4-mini,politics_demographic,0,BBC,Independent,53,Male
144,1236,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Conservative,default,Female
248,1614,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,32,Male
205,1803,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Other,36,Female
104,1425,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,30,Male
8,584,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Liberal,32,Male
135,395,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,CNN,Independent,28,Female
239,332,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,54,Male
266,864,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Liberal,22,Male
164,1426,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Conservative,43,Male
69,1615,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,25,Male
212,1804,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Independent,36,Male
261,1237,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,33,Male
263,396,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Liberal,29,Female
242,865,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Conservative,65,Female
3,333,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,1,BBC,Liberal,35,Female
160,585,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,CNN,Other,90,Female
246,1238,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,25,Male
223,1427,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,64,Female
116,1805,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Independent,33,Male
3,1616,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,1,BBC,Liberal,56,Male
230,397,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,25,Female
205,334,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,28,Female
20,586,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,24,Male
1,866,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Liberal,31,Male
148,1428,is-not-biased,95.0,0.0,phi4-mini,politics_demographic,0,CNN,Independent,41,Male
288,1617,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,40,Male
104,1239,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Liberal,29,Male
57,1806,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Independent,44,Female
22,335,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,35,Male
20,398,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,31,Male
111,587,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,CNN,Liberal,27,Female
155,1429,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Conservative,32,Male
33,867,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Liberal,38,Female
155,1240,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,31,Male
213,1618,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,30,Male
2,336,is-not-biased,90.0,0.0,phi4-mini,politics_demographic,1,BBC,Liberal,34,Female
23,399,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,1,BBC,Liberal,26,Male
193,1807,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Conservative,61,Female
220,868,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,63,Female
138,588,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,CNN,Conservative,32,Female
133,1430,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,CNN,Conservative,30,Female
204,1241,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,65,Female
116,1808,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Independent,26,Male
119,1619,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Conservative,34,Female
241,337,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,53,Male
273,400,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Liberal,35,Male
29,1242,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Independent,48,Male
277,589,is-not-biased,95.0,0.0,phi4-mini,politics_demographic,0,FOX,Liberal,44,Female
127,869,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,CNN,Liberal,50,Female
121,1431,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,1,CNN,Liberal,48,Male
118,1620,is-not-biased,90.0,0.0,phi4-mini,politics_demographic,0,CNN,Independent,44,Male
280,401,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Independent,22,Male
47,1809,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Liberal,27,Male
36,338,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,50,Male
125,590,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,1,CNN,Independent,42,Male
20,1243,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,23,Male
129,1432,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Conservative,32,Male
75,1621,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Liberal,48,Female
265,1810,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,35,Female
169,870,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,CNN,Liberal,66,Female
75,339,is-not-biased,90.0,0.0,phi4-mini,politics_demographic,1,BBC,Independent,66,Female
14,871,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,42,Female
141,1244,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,1,CNN,Liberal,32,Male
71,591,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Liberal,26,Male
114,1433,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Independent,37,Female
265,402,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,48,Male
71,1622,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Independent,25,Female
62,340,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Liberal,24,Male
150,592,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Independent,37,Female
268,1811,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,34,Male
206,403,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Liberal,46,Male
276,872,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Conservative,53,Male
74,1245,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Independent,37,Male
119,1623,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,29,Male
112,1434,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Conservative,25,Male
136,341,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,0,CNN,Independent,27,Male
234,404,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,41,Female
211,593,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,40,Male
110,1812,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,CNN,Conservative,52,Male
284,1246,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,52,Female
128,1624,is-not-biased,95.0,0.0,phi4-mini,politics_demographic,1,CNN,Liberal,39,Female
109,1435,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Conservative,47,Male
145,873,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,59,Male
192,1813,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Conservative,33,Male
73,342,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,1,BBC,Independent,25,Female
18,405,is-not-biased,90.0,0.0,phi4-mini,politics_demographic,0,BBC,Independent,37,Female
136,874,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,0,CNN,Independent,34,Male
159,1436,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Independent,36,Male
113,1247,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,CNN,Independent,34,Male
233,594,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,34,Male
123,1625,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Conservative,66,Female
150,343,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,CNN,Independent,32,Male
195,1814,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Conservative,37,Female
194,406,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Independent,31,Male
182,595,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Liberal,22,Male
110,875,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Conservative,30,Female
94,1437,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Liberal,48,Male
157,1248,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,CNN,Liberal,68,Male
203,344,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,34,Male
265,1815,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Independent,27,Male
132,407,is-biased,75.0,1.0,phi4-mini,politics_demographic,1,CNN,Independent,26,Female
260,1626,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,31,Female
194,876,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,50,Male
284,1249,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,48,Female
25,596,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Liberal,48,Female
204,1438,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Independent,30,Male
222,1816,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,31,Male
119,1627,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,28,Male
129,345,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,39,Female
158,408,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,0,CNN,Other,32,Female
277,597,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,1,FOX,Liberal,48,Female
231,877,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,30,Male
161,1439,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Independent,26,Female
20,1250,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Liberal,33,Female
119,1628,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,52,Male
275,346,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Independent,61,Male
111,1817,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,CNN,Liberal,35,Male
127,409,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,CNN,Liberal,40,Female
192,598,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,29,Female
178,1251,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Independent,26,Male
127,878,is-not-biased,90.0,0.0,phi4-mini,politics_demographic,0,CNN,Independent,35,Female
173,1440,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Liberal,22,Male
65,1629,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,30,Male
155,347,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,52,Male
123,410,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,38,Female
265,1818,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Liberal,35,Male
177,599,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,1,FOX,Independent,26,Female
146,879,is-not-biased,95.0,0.0,phi4-mini,politics_demographic,0,CNN,Independent,48,Female
208,1252,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,32,Male
76,1630,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,0,BBC,Independent,30,Female
282,1441,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Liberal,31,Female
45,1819,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Liberal,43,Male
115,29,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,0,CNN,Independent,44,Female
175,411,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Liberal,56,Female
161,880,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Independent,56,Female
214,943,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Independent,43,Male
268,1442,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Other,38,Female
242,1505,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,26,Male
211,1883,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Independent,28,Female
192,2130,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Liberal,37,Female
115,1820,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,0,CNN,Independent,22,Female
193,2004,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Other,31,Male
274,881,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,36,Male
20,30,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Liberal,28,Female
118,412,is-not-biased,90.0,0.0,phi4-mini,politics_demographic,1,CNN,Liberal,48,Female
166,944,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,50,Male
186,1443,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Independent,31,Male
75,1506,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Conservative,36,Male
215,2005,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,37,Female
278,2131,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Independent,40,Male
276,1821,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Liberal,34,Female
61,1884,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Conservative,53,Female
33,31,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,25,Female
152,882,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,64,Male
253,945,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,38,Male
151,413,is-not-biased,95.0,0.0,phi4-mini,politics_demographic,1,CNN,Liberal,48,Female
157,1444,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Conservative,47,Male
114,1822,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,CNN,Conservative,34,Male
114,1885,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Conservative,34,Female
208,1507,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,46,Male
193,2132,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Liberal,54,Female
100,32,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Conservative,57,Male
76,414,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Liberal,46,Male
276,2006,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Liberal,25,Female
158,946,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,1,CNN,Conservative,40,Male
88,883,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Conservative,25,Male
101,1445,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Conservative,40,Male
43,1508,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,50,Female
27,1823,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Liberal,71,Male
54,1886,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,45,Female
41,2007,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Liberal,40,Male
112,2133,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Conservative,67,Male
168,34,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Conservative,29,Male
39,884,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,38,Female
197,415,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,30,Female
71,947,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,45,Male
115,1824,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Conservative,28,Female
129,1509,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,CNN,Liberal,41,Female
109,1446,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Liberal,49,Male
35,1887,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,1,BBC,Independent,29,Male
193,2008,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,36,Female
54,2134,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Independent,58,Male
48,35,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Independent,25,Female
266,416,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Liberal,38,Female
49,948,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Liberal,25,Male
211,885,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Liberal,35,Female
132,1510,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Conservative,31,Male
98,1447,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Independent,30,Male
13,1825,is-not-biased,88.0,0.0,phi4-mini,politics_demographic,0,BBC,Liberal,56,Female
113,2009,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,56,Male
0,1888,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,48,Female
54,2135,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Conservative,29,Male
7,36,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,40,Male
99,417,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Other,69,Female
63,949,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Liberal,34,Male
257,886,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Independent,53,Male
122,1448,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,1,CNN,Conservative,57,Male
258,1511,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,30,Male
268,1889,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Independent,41,Female
51,1826,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Independent,20,Male
193,2010,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Independent,59,Male
276,2136,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Conservative,68,Male
230,37,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,32,Male
213,887,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Liberal,26,Male
3,418,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,1,BBC,Liberal,25,Male
142,950,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,23,Female
146,1449,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,25,Female
130,1512,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Conservative,56,Female
113,1890,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,50,Male
48,2011,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Liberal,38,Male
0,1827,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,40,Male
114,2137,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,35,Female
144,419,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,46,Male
98,38,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,25,Female
101,888,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Liberal,46,Male
88,951,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,32,Male
283,1450,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,31,Female
182,1513,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Conservative,25,Female
116,1828,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Liberal,52,Female
58,1891,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,BBC,Liberal,25,Female
50,2138,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Conservative,60,Female
212,2012,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Other,40,Male
154,889,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Independent,25,Male
152,39,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,CNN,Independent,55,Female
156,420,is-not-biased,85.0,0.0,phi4-mini,politics_demographic,1,CNN,Liberal,63,Female
133,952,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Conservative,55,Male
204,1451,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Liberal,32,Male
205,1892,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Independent,35,Male
74,1514,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Liberal,31,Female
205,1829,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Liberal,32,Female
193,2139,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,FOX,Liberal,51,Male
110,2013,is-biased,85.0,1.0,phi4-mini,politics_demographic,0,CNN,Liberal,55,Male
262,40,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,FOX,Independent,32,Female
139,421,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,CNN,Conservative,37,Female
105,953,is-biased,85.0,1.0,phi4-mini,politics_demographic,1,BBC,Liberal,31,Male
